id,datetime,latitude,longitude,magnitude,location,location-broad
11144,26/07/2022 17:55,20.291,-156.3511667,17,Hawaii,North America
11145,26/07/2022 18:08,38.7415,-116.0795,8,Nevada,North America
11146,26/07/2022 19:02,19.303,-155.2346667,8,Hawaii,North America
11147,26/07/2022 20:02,57.6867,-155.8786,9,Alaska,North America
11148,26/07/2022 20:04,57.7075,-155.8651667,6,Alaska,North America
11149,26/07/2022 20:09,39.5003333,-122.9846667,7,California,North America
11150,26/07/2022 20:13,31.68124458,-104.4245726,10,New Mexico,North America
11151,26/07/2022 20:21,-9.549,117.9054,42,Indonesia,Asia
11152,26/07/2022 20:37,36.4418,70.5552,53,Afghanistan,Middle East
11153,26/07/2022 21:40,36.8516667,-121.3876667,7,California,North America
11154,26/07/2022 21:59,40.292,-124.3845,11,California,North America
11155,26/07/2022 22:43,31.68498564,-104.4149163,8,New Mexico,North America
11156,26/07/2022 22:55,40.3811667,-124.2763333,5,California,North America
11157,26/07/2022 23:14,36.0006667,-120.5546667,7,California,North America
11158,26/07/2022 23:41,17.9535,-66.83166667,6,Puerto Rico,Central America
11159,27/07/2022 00:04,-6.9931,156.0104,53,Papua New Guinea,Oceania
11160,27/07/2022 00:29,58.8254,-151.4457,32,Alaska,North America
11161,27/07/2022 00:43,17.5448,120.8099,129,Philippines,Asia
11162,27/07/2022 01:13,18.71433333,-67.0125,14,Puerto Rico,Central America
11163,27/07/2022 01:26,19.2765007,-155.1021729,6,Hawaii,North America
11164,27/07/2022 01:29,17.4223,120.7906,53,Philippines,Asia
11165,27/07/2022 01:34,17.4741,120.765,40,Philippines,Asia
11166,27/07/2022 02:45,19.18250084,-155.4824982,7,Hawaii,North America
11167,27/07/2022 02:50,17.3646,120.7931,47,Philippines,Asia
11168,27/07/2022 02:58,17.4017,120.8335,40,Philippines,Asia
11169,27/07/2022 03:00,17.86883333,-66.86283333,7,Puerto Rico,Central America
11170,27/07/2022 03:08,19.40866667,-155.3106667,7,Hawaii,North America
11171,27/07/2022 03:14,17.355,120.781,47,Philippines,Asia
11172,27/07/2022 03:28,17.3897,121.0016,50,Philippines,Asia
11173,27/07/2022 03:34,17.99066667,-67.12716667,7,Puerto Rico,Central America
11174,27/07/2022 03:39,13.0562,124.6071,45,Philippines,Asia
11175,27/07/2022 03:46,19.22616667,-155.3923333,38,Hawaii,North America
11176,27/07/2022 04:08,17.3169,120.9935,36,Philippines,Asia
11177,27/07/2022 04:11,27.8177,142.9787,40,Japan,Asia
11178,27/07/2022 04:16,31.64572042,-104.3747321,6,New Mexico,North America
11179,27/07/2022 04:17,19.24666595,-155.3973389,11,Hawaii,North America
11180,27/07/2022 04:20,60.935,-150.9493,7,Alaska,North America
11181,27/07/2022 04:27,-21.0031,-67.45,40,Bolivia,South America
11182,27/07/2022 04:28,18.84966667,-155.236,45,Hawaii,North America
11183,27/07/2022 04:52,44.6614,-74.5626,9,New York,North America
11184,27/07/2022 04:58,31.67866463,-104.3976309,8,New Mexico,North America
11185,27/07/2022 05:16,19.22566605,-155.3861694,8,Hawaii,North America
11186,27/07/2022 05:35,31.67955447,-104.366145,26,New Mexico,North America
11187,27/07/2022 05:44,31.69309997,-104.3681467,13,New Mexico,North America
11188,27/07/2022 06:29,38.003,-117.9563,7,Nevada,North America
11189,27/07/2022 06:30,17.96283333,-66.88416667,6,Puerto Rico,Central America
11190,27/07/2022 06:30,31.67171146,-104.3709219,26,New Mexico,North America
11191,27/07/2022 06:48,31.65033644,-104.3715433,32,New Mexico,North America
11192,27/07/2022 07:05,18.84916667,-155.2175,18,Hawaii,North America
11193,27/07/2022 07:22,-24.4718,-67.9801,30,Argentina,South America
11194,27/07/2022 07:24,19.24666595,-155.4016724,6,Hawaii,North America
11195,27/07/2022 07:27,18.84416667,-155.2118333,15,Hawaii,North America
11196,27/07/2022 07:35,19.23900032,-155.3983307,32,Hawaii,North America
11197,27/07/2022 07:36,18.86000061,-155.1318359,5,Hawaii,North America
11198,27/07/2022 07:38,17.4253,120.8393,61,Philippines,Asia
11199,27/07/2022 07:41,18.8465,-155.2155,21,Hawaii,North America
11200,27/07/2022 08:07,17.95083333,-66.93733333,32,Puerto Rico,Central America
11201,27/07/2022 08:12,19.23999977,-155.4001617,9,Hawaii,North America
11202,27/07/2022 08:14,18.01583333,-66.95433333,7,Puerto Rico,Central America
11203,27/07/2022 09:04,16.286,123.0881,55,Philippines,Asia
11204,27/07/2022 09:36,-18.7923,-173.8095,74,Tonga,Oceania
11205,27/07/2022 09:52,41.7844,71.6463,40,Kyrgyzstan,Middle East
11206,27/07/2022 10:11,17.9195,-66.8415,7,Puerto Rico,Central America
11207,27/07/2022 10:14,17.92983333,-66.85,9,Puerto Rico,Central America
11208,27/07/2022 10:21,17.9175,-66.84333333,11,Puerto Rico,Central America
11209,27/07/2022 10:53,19.47516667,-155.5855,7,Hawaii,North America
11210,27/07/2022 11:05,51.4452,157.0662,36,Russia,Europe
11211,27/07/2022 11:21,19.17700005,-155.5014954,5,Hawaii,North America
11212,27/07/2022 12:16,60.0254,-149.0973,11,Alaska,North America
11213,27/07/2022 12:16,53.4618,160.4922,45,Russia,Europe
11214,27/07/2022 12:56,44.349,-115.1735,8,Idaho,North America
11215,27/07/2022 12:59,63.2883,-151.7858,32,Alaska,North America
11216,27/07/2022 13:31,9.8699,-86.2691,40,Costa Rica,Central America
11217,27/07/2022 14:41,31.64978213,-104.3112617,19,New Mexico,North America
11218,27/07/2022 14:48,19.54133333,-155.6575,9,Hawaii,North America
11219,27/07/2022 15:02,37.5695,56.5485,32,Iran,Middle East
11220,27/07/2022 15:07,17.9445,-67.098,11,Puerto Rico,Central America
11221,27/07/2022 15:33,60.1309,-153.3255,32,Alaska,North America
11222,27/07/2022 15:34,17.94216667,-67.10133333,6,Puerto Rico,Central America
11223,27/07/2022 15:42,38.9696667,-123.0566667,7,California,North America
11224,27/07/2022 16:07,62.1905,-150.0057,7,Alaska,North America
11225,27/07/2022 16:13,19.15800095,-155.3616638,6,Hawaii,North America
11226,27/07/2022 16:13,-19.0877,-174.3631,45,Tonga,Oceania
11227,27/07/2022 16:13,-6.1187,146.8723,38,Papua New Guinea,Oceania
11228,27/07/2022 16:29,-24.0634,-66.8142,34,Argentina,South America
11229,27/07/2022 16:47,0.446,126.3819,47,Indonesia,Asia
11230,27/07/2022 18:22,-23.338,-175.5326,50,Tonga,Oceania
11231,27/07/2022 18:43,17.128,120.6711,53,Philippines,Asia
11232,27/07/2022 18:58,-22.1728,-68.5651,95,Chile,South America
11233,27/07/2022 19:50,17.3334,120.7407,45,Philippines,Asia
11234,27/07/2022 19:57,31.1038292,-103.2795993,32,Texas,North America
11235,27/07/2022 20:02,17.3065,120.9854,55,Philippines,Asia
11236,27/07/2022 20:23,19.16399956,-155.4774933,8,Hawaii,North America
11237,27/07/2022 21:04,17.2016,120.8,36,Philippines,Asia
11238,27/07/2022 21:32,19.24300003,-155.3880005,32,Hawaii,North America
11239,27/07/2022 21:44,39.4296667,-110.2943333,32,Utah,North America
11240,27/07/2022 22:10,57.7181,-155.9043,26,Alaska,North America
11241,27/07/2022 22:19,17.2996,120.7194,42,Philippines,Asia
11242,27/07/2022 22:41,17.1952,120.5564,42,Philippines,Asia
11243,27/07/2022 23:26,-23.1981,-175.4563,42,Tonga,Oceania
11244,27/07/2022 23:48,41.1182,46.6459,34,Azerbaijan,Middle East
11245,28/07/2022 00:16,22.9456,121.4223,45,Taiwan,Asia
11246,28/07/2022 00:26,49.5065,155.5395,38,Russia,Europe
11247,28/07/2022 00:46,18.11583333,-66.43466667,8,Puerto Rico,Central America
11248,28/07/2022 01:07,-23.4615,-174.5392,47,Tonga,Oceania
11249,28/07/2022 01:14,18.03933333,-66.76566667,6,Puerto Rico,Central America
11250,28/07/2022 01:17,60.9146,-151.1922,8,Alaska,North America
11251,28/07/2022 01:24,44.3536,-115.1459,9,Idaho,North America
11252,28/07/2022 01:38,17.9465,-66.961,8,Puerto Rico,Central America
11253,28/07/2022 02:39,40.3105,-124.6126667,8,California,North America
11254,28/07/2022 03:17,35.3981667,-91.6348333,6,Arkansas,North America
11255,28/07/2022 03:43,52.2728,-169.3555,14,Alaska,North America
11256,28/07/2022 04:15,-21.9342,-70.3404,91,Chile,South America
11257,28/07/2022 04:57,60.4984,-150.4442,32,Alaska,North America
11258,28/07/2022 05:52,19.21266747,-155.4296722,6,Hawaii,North America
11259,28/07/2022 06:48,19.4675,-155.6011667,9,Hawaii,North America
11260,28/07/2022 07:13,-14.7831,-5.1153,53,Saint Helena,Africa
11261,28/07/2022 07:27,17.1756,120.8599,42,Philippines,Asia
11262,28/07/2022 08:43,56.0976,-149.3392,22,Alaska,North America
11263,28/07/2022 08:52,17.9925,-66.828,5,Puerto Rico,Central America
11264,28/07/2022 08:53,-21.4302,-70.1862,38,Chile,South America
11265,28/07/2022 08:55,31.66523497,-104.4131203,13,New Mexico,North America
11266,28/07/2022 09:23,12.4114,-87.6919,61,Nicaragua,Central America
11267,28/07/2022 10:51,31.62965577,-104.1098633,7,Texas,North America
11268,28/07/2022 10:58,13.4097,-88.0349,40,El Salvador,Central America
11269,28/07/2022 12:13,51.5559,-173.5718,34,Alaska,North America
11270,28/07/2022 12:48,31.67874093,-104.3857878,16,New Mexico,North America
11271,28/07/2022 13:36,31.6782848,-104.3852454,32,New Mexico,North America
11272,28/07/2022 13:37,18.0115,-66.7455,7,Puerto Rico,Central America
11273,28/07/2022 14:42,19.31633333,-155.2485,9,Hawaii,North America
11274,28/07/2022 14:53,62.0235,-151.2192,9,Alaska,North America
11275,28/07/2022 16:11,19.19166667,-155.3808333,9,Hawaii,North America
11276,28/07/2022 16:23,59.6136,-152.8332,6,Alaska,North America
11277,28/07/2022 17:04,17.9595,-66.99866667,6,Puerto Rico,Central America
11278,28/07/2022 17:08,12.0144,143.5379,42,Guam,Oceania
11279,28/07/2022 17:12,31.6743905,-104.3833268,36,New Mexico,North America
11280,28/07/2022 17:16,17.188,120.8148,40,Philippines,Asia
11281,28/07/2022 17:24,31.66710223,-104.373035,19,New Mexico,North America
11282,28/07/2022 17:50,31.67967382,-104.3836427,32,New Mexico,North America
11283,28/07/2022 18:03,31.66212021,-104.3974822,18,New Mexico,North America
11284,28/07/2022 18:07,31.70722033,-104.3881945,32,New Mexico,North America
11285,28/07/2022 18:28,-7.0325,146.7438,81,Papua New Guinea,Oceania
11286,28/07/2022 18:32,18.87833333,-155.2316667,12,Hawaii,North America
11287,28/07/2022 18:55,-6.0089,148.6698,42,Papua New Guinea,Oceania
11288,28/07/2022 19:26,23.406,82.5187,45,India,Asia
11289,28/07/2022 19:52,32.4895,142.4251,67,Japan,Asia
11290,28/07/2022 20:49,40.4671667,-124.7866667,11,California,North America
11291,28/07/2022 21:44,39.431,-110.3026667,6,Utah,North America
11292,28/07/2022 21:49,40.3936667,-124.2126667,6,California,North America
11293,28/07/2022 22:07,-20.3851,168.8293,50,Vanuatu,Oceania
11294,28/07/2022 22:32,17.5644,120.6512,34,Philippines,Asia
11295,28/07/2022 22:55,32.4831,142.6092,40,Japan,Asia
11296,28/07/2022 23:22,-20.5168,169.0267,42,Vanuatu,Oceania
11297,28/07/2022 23:27,32.39,142.7711,47,Japan,Asia
11298,28/07/2022 23:36,31.68339142,-104.377215,10,New Mexico,North America
11299,29/07/2022 00:07,32.5156,142.5848,45,Japan,Asia
11300,29/07/2022 00:07,-10.2379,-74.9984,45,Peru,South America
11301,29/07/2022 01:05,10.2473,-85.9548,42,Costa Rica,Central America
11302,29/07/2022 01:16,-30.8593,-71.6382,40,Chile,South America
11303,29/07/2022 01:17,18.8673,-64.3225,30,U.S. Virgin Islands,Central America
11304,29/07/2022 01:30,31.58222756,-104.0149334,6,Texas,North America
11305,29/07/2022 02:34,29.6256,130.4406,38,Japan,Asia
11306,29/07/2022 02:51,0.3599,122.1175,34,Indonesia,Asia
11307,29/07/2022 02:59,35.7153333,-117.5866667,7,California,North America
11308,29/07/2022 03:14,31.68040593,-104.3769196,18,New Mexico,North America
11309,29/07/2022 03:37,-20.8158,168.4659,42,New Caledonia,Oceania
11310,29/07/2022 03:49,-15.6086,167.7273,36,Vanuatu,Oceania
11311,29/07/2022 04:30,60.0912,-147.8633,6,Alaska,North America
11312,29/07/2022 04:33,31.66491935,-104.3910481,7,New Mexico,North America
11313,29/07/2022 06:36,31.67303692,-104.4148067,9,New Mexico,North America
11314,29/07/2022 07:59,17.8714,120.6291,42,Philippines,Asia
11315,29/07/2022 09:18,51.6101,-178.4051,10,Alaska,North America
11316,29/07/2022 09:36,50.2044,-63.5882,10,Canada,North America
11317,29/07/2022 09:58,20.9058,99.8449,50,Myanmar,Asia
11318,29/07/2022 10:17,21.0592,99.8902,47,Myanmar,Asia
11319,29/07/2022 10:55,17.97566667,-66.94566667,9,Puerto Rico,Central America
11320,29/07/2022 11:53,31.55947261,-104.1814966,8,Texas,North America
11321,29/07/2022 11:57,-8.2049,115.5161,42,Indonesia,Asia
11322,29/07/2022 12:05,55.5032,-156.0257,18,Alaska,North America
11323,29/07/2022 13:01,50.3955,90.6227,74,Russia,Europe
11324,29/07/2022 13:06,19.18033409,-155.4648285,6,Hawaii,North America
11325,29/07/2022 13:09,-21.9502,-67.3692,42,Chile,South America
11326,29/07/2022 13:25,51.74683333,179.9675,6,Alaska,North America
11327,29/07/2022 13:39,17.8427,120.5794,45,Philippines,Asia
11328,29/07/2022 13:41,13.6066,-88.5413,38,El Salvador,Central America
11329,29/07/2022 13:46,17.93966667,-66.98266667,7,Puerto Rico,Central America
11330,29/07/2022 14:41,27.8062,142.9447,58,Japan,Asia
11331,29/07/2022 14:47,31.66417066,-104.364128,5,New Mexico,North America
11332,29/07/2022 14:51,39.7421667,-121.089,8,California,North America
11333,29/07/2022 15:05,46.1698,143.5712,45,Russia,Europe
11334,29/07/2022 16:31,-2.4172,122.7074,53,Indonesia,Asia
11335,29/07/2022 16:35,44.01483333,-121.2575,32,Oregon,North America
11336,29/07/2022 16:39,44.1426,149.2001,58,Russia,Europe
11337,29/07/2022 16:58,17.954,-66.86833333,5,Puerto Rico,Central America
11338,29/07/2022 17:35,-15.3323,-72.0291,40,Peru,South America
11339,29/07/2022 17:35,19.2475,-155.3881667,32,Hawaii,North America
11340,29/07/2022 17:38,61.9915,-149.8474,7,Alaska,North America
11341,29/07/2022 17:46,18.127,-64.668,15,U.S. Virgin Islands,Central America
11342,29/07/2022 17:56,18.99433333,-67.61183333,20,Puerto Rico,Central America
11343,29/07/2022 18:00,32.464,142.304,64,Japan,Asia
11344,29/07/2022 18:04,19.2436676,-155.399826,6,Hawaii,North America
11345,29/07/2022 18:11,32.6309,142.4345,40,Japan,Asia
11346,29/07/2022 18:16,32.5143,142.4954,45,Japan,Asia
11347,29/07/2022 18:21,32.5031,142.3079,38,Japan,Asia
11348,29/07/2022 18:50,18.99333382,-155.4170074,6,Hawaii,North America
11349,29/07/2022 19:22,32.5009,142.6908,38,Japan,Asia
11350,29/07/2022 19:45,19.38516667,-155.2465,6,Hawaii,North America
11351,29/07/2022 19:49,32.55,142.3286,61,Japan,Asia
11352,29/07/2022 19:51,47.39183333,-117.8591667,77,Washington,North America
11353,29/07/2022 20:19,32.7547,142.5141,38,Japan,Asia
11354,29/07/2022 20:26,-2.4113,122.6774,42,Indonesia,Asia
11355,29/07/2022 20:29,51.0626,-173.7866,6,Alaska,North America
11356,29/07/2022 20:37,60.6594,-144.4144,6,Alaska,North America
11357,29/07/2022 20:42,32.5617,142.4138,47,Japan,Asia
11358,29/07/2022 21:08,38.1457,-117.9448,15,Nevada,North America
11359,29/07/2022 21:17,32.7657,142.0354,50,Japan,Asia
11360,29/07/2022 21:23,17.944,-66.84383333,6,Puerto Rico,Central America
11361,29/07/2022 21:58,36.386,-119.8283333,6,California,North America
11362,29/07/2022 22:31,-18.9027,169.0922,36,Vanuatu,Oceania
11363,29/07/2022 22:45,31.61085602,-103.9752645,8,Texas,North America
11364,29/07/2022 22:58,63.5915,-19.2666,38,Iceland,Europe
11365,29/07/2022 23:05,51.1891,160.9594,74,Russia,Europe
11366,29/07/2022 23:10,31.65138387,-104.4888795,7,New Mexico,North America
11367,30/07/2022 00:05,51.1541,160.9396,53,Russia,Europe
11368,30/07/2022 00:20,59.9898,-148.3474,8,Alaska,North America
11369,30/07/2022 00:55,42.5162,141.8388,34,Japan,Asia
11370,30/07/2022 01:24,-19.1139,-67.025,40,Bolivia,South America
11371,30/07/2022 01:40,66.2455,-151.2681,8,Alaska,North America
11372,30/07/2022 01:48,44.0607,149.1073,38,Russia,Europe
11373,30/07/2022 03:50,-6.9553,155.7786,38,Papua New Guinea,Oceania
11374,30/07/2022 03:57,37.0426667,-112.9951667,6,Utah,North America
11375,30/07/2022 04:20,-11.8717,-77.1799,28,Peru,South America
11376,30/07/2022 04:34,17.5306,120.7152,42,Philippines,Asia
11377,30/07/2022 05:05,36.09383333,-97.45516667,7,Oklahoma,North America
11378,30/07/2022 05:11,17.94816667,-66.89766667,6,Puerto Rico,Central America
11379,30/07/2022 05:16,31.6900923,-104.2946266,7,New Mexico,North America
11380,30/07/2022 05:40,17.94683333,-66.834,6,Puerto Rico,Central America
11381,30/07/2022 05:44,63.1723,-153.2805,8,Alaska,North America
11382,30/07/2022 05:44,12.1205,-87.7369,34,Nicaragua,Central America
11383,30/07/2022 05:49,-6.2058,128.6039,42,Indonesia,Asia
11384,30/07/2022 06:05,44.0526,149.2551,50,Russia,Europe
11385,30/07/2022 06:22,17.95083333,-66.844,10,Puerto Rico,Central America
11386,30/07/2022 06:35,39.025,-123.0711667,12,California,North America
11387,30/07/2022 07:01,-0.1513,124.2411,45,Indonesia,Asia
11388,30/07/2022 07:20,37.452,-118.5311667,7,California,North America
11389,30/07/2022 07:34,18.02783333,-66.79983333,11,Puerto Rico,Central America
11390,30/07/2022 07:44,44.7798333,-110.8006667,17,Wyoming,North America
11391,30/07/2022 08:31,44.7788333,-110.8021667,9,Wyoming,North America
11392,30/07/2022 08:44,18.0585,-67.42583333,20,Puerto Rico,Central America
11393,30/07/2022 09:02,18.0535,-67.43716667,18,Puerto Rico,Central America
11394,30/07/2022 09:08,19.1886673,-155.4815063,6,Hawaii,North America
11395,30/07/2022 09:27,17.95616667,-66.83916667,9,Puerto Rico,Central America
11396,30/07/2022 09:44,19.42566667,-155.3968333,6,Hawaii,North America
11397,30/07/2022 10:13,40.3883333,-124.8945,11,California,North America
11398,30/07/2022 10:19,52.5068,-169.5743,21,Alaska,North America
11399,30/07/2022 10:35,36.893,-111.8248333,5,Utah,North America
11400,30/07/2022 11:25,17.98433333,-66.83833333,9,Puerto Rico,Central America
11401,30/07/2022 11:53,18.76033333,-66.68666667,13,Puerto Rico,Central America
11402,30/07/2022 12:17,19.2165,-64.5903,31,U.S. Virgin Islands,Central America
11403,30/07/2022 12:46,-36.8751,-72.9542,32,Chile,South America
11404,30/07/2022 12:49,53.85416667,-166.6386667,6,Alaska,North America
11405,30/07/2022 12:58,19.86266667,-155.5711667,10,Hawaii,North America
11406,30/07/2022 13:51,19.49016667,-155.4548333,6,Hawaii,North America
11407,30/07/2022 14:05,18.88233333,-155.1578333,11,Hawaii,North America
11408,30/07/2022 14:16,17.957,-67.09916667,8,Puerto Rico,Central America
11409,30/07/2022 14:58,17.90683333,-66.8895,8,Puerto Rico,Central America
11410,30/07/2022 15:02,37.2503333,-119.635,6,California,North America
11411,30/07/2022 16:52,31.99756136,-103.8141292,15,New Mexico,North America
11412,30/07/2022 17:55,53.963,-164.9343,28,Alaska,North America
11413,30/07/2022 18:21,61.4657,-146.5537,8,Alaska,North America
11414,30/07/2022 18:58,33.157,-115.6335,8,California,North America
11415,30/07/2022 19:05,60.0528,-152.6389,8,Alaska,North America
11416,30/07/2022 19:10,19.17733383,-155.4948273,6,Hawaii,North America
11417,30/07/2022 20:00,25.1406,89.5446,32,Bangladesh,Asia
11418,30/07/2022 20:48,63.9935,-21.9436,34,Iceland,Europe
11419,30/07/2022 21:34,35.01083333,-97.84016667,5,Oklahoma,North America
11420,30/07/2022 21:44,18.87033333,-155.238,6,Hawaii,North America
11421,30/07/2022 21:57,38.8461,20.9391,36,Greece,Europe
11422,30/07/2022 22:13,51.2361,160.9359,38,Russia,Europe
11423,30/07/2022 22:34,19.43633333,-155.5968333,5,Hawaii,North America
11424,30/07/2022 22:41,63.8459,-148.6939,7,Alaska,North America
11425,31/07/2022 00:04,17.95533333,-66.843,6,Puerto Rico,Central America
11426,31/07/2022 01:35,50.5718,-173.3961,13,Alaska,North America
11427,31/07/2022 01:37,19.47316667,-155.5956667,8,Hawaii,North America
11428,31/07/2022 01:55,19.1515007,-155.4626617,6,Hawaii,North America
11429,31/07/2022 02:17,38.8389,-118.3404,10,Nevada,North America
11430,31/07/2022 02:21,19.4985,-155.4405,7,Hawaii,North America
11431,31/07/2022 02:28,27.1983,86.7663,58,Nepal,Asia
11432,31/07/2022 02:29,31.68127335,-104.4202659,6,New Mexico,North America
11433,31/07/2022 03:03,4.2356,95.7356,58,Indonesia,Asia
11434,31/07/2022 03:07,38.8475,20.9152,38,Greece,Europe
11435,31/07/2022 03:26,57.7184,-155.8933,21,Alaska,North America
11436,31/07/2022 04:03,-17.4057,-174.3338,45,Tonga,Oceania
11437,31/07/2022 04:14,18.0805,-66.761,8,Puerto Rico,Central America
11438,31/07/2022 04:40,31.67578718,-104.4159086,6,New Mexico,North America
11439,31/07/2022 04:42,18.18116667,-66.04533333,11,Puerto Rico,Central America
11440,31/07/2022 04:53,17.9565,-66.7905,7,Puerto Rico,Central America
11441,31/07/2022 04:59,19.19916725,-155.4836731,9,Hawaii,North America
11442,31/07/2022 05:00,19.2655,-155.3806667,16,Hawaii,North America
11443,31/07/2022 05:31,17.716,-66.1133,20,Puerto Rico,Central America
11444,31/07/2022 05:33,17.81066667,-66.192,21,Puerto Rico,Central America
11445,31/07/2022 05:50,17.7068,120.7455,55,Philippines,Asia
11446,31/07/2022 05:57,40.7031667,-122.2858333,12,California,North America
11447,31/07/2022 06:21,17.87416667,-66.1805,16,Puerto Rico,Central America
11448,31/07/2022 06:32,18.23833333,-67.777,19,Puerto Rico,Central America
11449,31/07/2022 06:37,17.96233333,-66.85066667,10,Puerto Rico,Central America
11450,31/07/2022 06:58,32.4005127,-101.5865568,18,Texas,North America
11451,31/07/2022 07:09,18.0445,-66.76216667,8,Puerto Rico,Central America
11452,31/07/2022 07:30,32.6754,142.4307,42,Japan,Asia
11453,31/07/2022 07:43,19.10283279,-155.4121704,7,Hawaii,North America
11454,31/07/2022 07:57,17.8385,-66.19216667,13,Puerto Rico,Central America
11455,31/07/2022 08:00,13.895,-92.2683,34,Guatemala,Central America
11456,31/07/2022 08:33,-21.3504,-69.4904,40,Chile,South America
11457,31/07/2022 08:48,-31.5191,-68.5023,19,Argentina,South America
11458,31/07/2022 10:16,31.68184442,-104.2902546,6,New Mexico,North America
11459,31/07/2022 10:18,40.6978333,-122.2636667,6,California,North America
11460,31/07/2022 10:29,17.90366667,-66.95733333,8,Puerto Rico,Central America
11461,31/07/2022 11:19,-21.0349,-68.9066,45,Chile,South America
11462,31/07/2022 11:27,17.4231,120.7484,53,Philippines,Asia
11463,31/07/2022 12:56,63.1133,-151.5399,7,Alaska,North America
11464,31/07/2022 13:18,31.601095,-104.0080327,32,Texas,North America
11465,31/07/2022 13:42,25.1527,63.5489,74,Pakistan,Middle East
11466,31/07/2022 13:52,25.1473,63.4376,58,Pakistan,Middle East
11467,31/07/2022 14:04,52.1675,-171.2521,40,Alaska,North America
11468,31/07/2022 14:31,-14.9747,-72.311,40,Peru,South America
11469,31/07/2022 14:37,69.1347,-144.423,8,Alaska,North America
11470,31/07/2022 14:43,32.5763,142.4895,47,Japan,Asia
11471,31/07/2022 15:24,32.5311,142.4435,42,Japan,Asia
11472,31/07/2022 15:40,32.5085,142.3331,45,Japan,Asia
11473,31/07/2022 15:44,38.6265,-119.61,7,California,North America
11474,31/07/2022 15:51,19.18583298,-155.4748383,6,Hawaii,North America
11475,31/07/2022 16:01,60.0367,-151.1144,6,Alaska,North America
11476,31/07/2022 16:07,32.7879,142.435,40,Japan,Asia
11477,31/07/2022 16:37,19.9266,-71.795,47,Dominican Republic,Central America
11478,31/07/2022 16:39,19.45766667,-155.6038333,6,Hawaii,North America
11479,31/07/2022 16:42,10.1229,-85.9475,40,Costa Rica,Central America
11480,31/07/2022 16:59,17.98816667,-66.70266667,12,Puerto Rico,Central America
11481,31/07/2022 17:32,38.8631,20.9535,38,Greece,Europe
11482,31/07/2022 17:33,31.67394692,-104.2640841,9,New Mexico,North America
11483,31/07/2022 17:48,63.9704,-22.3533,67,Iceland,Europe
11484,31/07/2022 17:57,19.18449974,-155.477005,8,Hawaii,North America
11485,31/07/2022 17:57,19.21500015,-155.4470062,6,Hawaii,North America
11486,31/07/2022 18:48,17.3316,120.7371,58,Philippines,Asia
11487,31/07/2022 18:48,32.5903,142.4657,55,Japan,Asia
11488,31/07/2022 18:50,32.5466,142.4977,67,Japan,Asia
11489,31/07/2022 18:50,37.6433333,-119.3958333,6,California,North America
11490,31/07/2022 19:15,44.079,149.0441,38,Russia,Europe
11491,31/07/2022 19:19,31.6676906,-104.3889197,9,New Mexico,North America
11492,31/07/2022 20:26,1.5365,128.329,40,Indonesia,Asia
11493,31/07/2022 21:18,31.69832085,-104.480732,9,New Mexico,North America
11494,31/07/2022 21:20,31.68064693,-104.5096292,8,New Mexico,North America
11495,31/07/2022 21:53,17.843,-66.885,11,Puerto Rico,Central America
11496,31/07/2022 22:27,-3.2488,142.2695,61,Papua New Guinea,Oceania
11497,31/07/2022 23:02,31.69462897,-104.4828493,8,New Mexico,North America
11498,31/07/2022 23:04,18.9785,-155.4231667,10,Hawaii,North America
11499,31/07/2022 23:38,40.5706667,-125.0858333,11,California,North America
11500,31/07/2022 23:41,17.94716667,-67.025,6,Puerto Rico,Central America
11501,31/07/2022 23:46,35.0426667,-117.6676667,33,California,North America
11502,01/08/2022 00:04,45.4584,16.2047,26,Croatia,Europe
11503,01/08/2022 00:36,53.5677,-165.3605,64,Alaska,North America
11504,01/08/2022 01:23,33.7916667,-116.1276667,6,California,North America
11505,01/08/2022 01:38,0.167,-79.3253,34,Ecuador,South America
11506,01/08/2022 01:43,-3.7981,151.3875,67,Papua New Guinea,Oceania
11507,01/08/2022 01:59,54.174,-166.3754,40,Alaska,North America
11508,01/08/2022 03:14,63.9048,-22.2174,40,Iceland,Europe
11509,01/08/2022 03:41,63.9683,-22.3592,36,Iceland,Europe
11510,01/08/2022 04:08,52.2306,-168.0618,53,Alaska,North America
11511,01/08/2022 04:26,18.017,-65.378,13,Puerto Rico,Central America
11512,01/08/2022 04:51,64.0052,-22.3264,36,Iceland,Europe
11513,01/08/2022 05:45,52.3658,-168.0956,32,Alaska,North America
11514,01/08/2022 06:25,19.17183304,-155.4601593,7,Hawaii,North America
11515,01/08/2022 06:27,64.0937,-22.1969,45,Iceland,Europe
11516,01/08/2022 06:29,31.4217989,-103.870275,10,Texas,North America
11517,01/08/2022 06:47,-21.3365,-67.2105,36,Bolivia,South America
11518,01/08/2022 07:09,17.92533333,-66.94283333,9,Puerto Rico,Central America
11519,01/08/2022 07:20,19.14016724,-155.4759979,7,Hawaii,North America
11520,01/08/2022 08:02,17.94433333,-66.81966667,7,Puerto Rico,Central America
11521,01/08/2022 08:09,21.4757,121.1941,53,Taiwan,Asia
11522,01/08/2022 08:49,43.4373,-103.5555,7,South Dakota,North America
11523,01/08/2022 08:50,62.3591,-148.6468,6,Alaska,North America
11524,01/08/2022 09:12,60.0162,-140.1164,7,Alaska,North America
11525,01/08/2022 09:29,17.9635,-66.94,6,Puerto Rico,Central America
